종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"089590","제주항공","KOSPI",,,"085101","항공 여객 운송업","12",,"38499615","5000","192498075000","원(KRW)","김이배","070-7420-1986","제주특별자치도 제주시 신대로 64 3층 "
"004910","조광페인트","KOSPI",,,"032004","기타 화학제품 제조업","12",,"12800000","500","6400000000","원(KRW)","양성아","051-304-7701-5","부산광역시 사상구  삼덕로 5 148"
"004700","조광피혁","KOSPI",,,"031501","가죽, 가방 및 유사제품 제조업","12",,"6649138","5000","34245690000","원(KRW)","이연석","043-270-5311-3","충청북도 청주시 흥덕구 공단로126번길 97 (송정동, 공단2브럭)"
"001550","조비","KOSPI",,,"032003","비료, 농약 및 살균, 살충제 제조업","12",,"5192239","5000","25961195000","원(KRW)","이병만,이용진","02-3488-5853","서울특별시 서초구 효령로77길 28 동오빌딩 (서초동 1337-4)"
"000480","조선내화","KOSPI",,,"032302","내화, 비내화 요업제품 제조업","12",,"4000000","5000","20000000000","원(KRW)","이금옥","061-798-8114","전라남도 광양시 산업로 55 "
"120030","조선선재","KOSPI",,,"032509","기타 금속 가공제품 제조업","12",,"1257651","500","628825500","원(KRW)","임규섭","054-289-8200","경상북도 포항시 남구 괴동로 43 (장흥동)"
"018470","조일알미늄","KOSPI",,,"032402","1차 비철금속 제조업","12",,"83774593","500","41887296500","원(KRW)","이영호,박동수","053-856-5252","경상북도 경산시  진량읍 공단6로 98 "
"002600","조흥","KOSPI",,,"031007","기타 식품 제조업","12",,"600000","5000","3000000000","원(KRW)","유익제","031-433-3883","경기도 안산시 단원구  시화로 38 (성곡동)"
"185750","종근당","KOSPI",,,"032102","의약품 제조업","12",,"11426099","2500","28565247500","원(KRW)","김영주","02-2194-0300","서울 서대문구 충정로3가 3가 368 종근당빌딩 "
"063160","종근당바이오","KOSPI",,,"032102","의약품 제조업","12",,"5485962","2500","13714905000","원(KRW)","이정진","02-2194-0555","서울특별시 서대문구  충정로 8 "
"001630","종근당홀딩스","KOSPI",,,"032102","의약품 제조업","12",,"5009861","2500","12524652500","원(KRW)","황상연","02-6373-0600","서울특별시 서대문구  충정로 8 종근당빌딩 "
"044380","주연테크","KOSPI",,,"032603","컴퓨터 및 주변장치 제조업","12",,"54612089","200","10922417800","원(KRW)","김희라","02-2122-1000","서울특별시 마포구 양화로 134 (서교동) 5층"
"013890","지누스","KOSPI",,,"033201","가구 제조업","12",,"14406749","500","7203374500","원(KRW)","이윤재","031-622-1700","경기도 성남시 분당구 야탑로81번길 10,8층(야탑동, 아미고타워) "
"013870","지엠비코리아","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"19072280","500","9536140000","원(KRW)","정세영, 변종문","055-263-2131","경상남도 창원시 성산구  웅남로 618(성산동) "
"071320","지역난방공사","KOSPI",,,"043503","증기, 냉·온수 및 공기조절 공급업","12",,"11578744","5000","57893720000","원(KRW)","황창화","031-780-4114","경기도 성남시 분당구 분당로 368 "
"010580","지코","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"64581636","500","32290818000","원(KRW)","김형철","041-529-7714","충청남도 아산시 도고면 도고면로 48-15 (주)지코"
"035000","지투알","KOSPI",,,"137105","회사 본부 및 경영 컨설팅 서비스업","12",,"16567409","1000","17571493000","원(KRW)","정성수","02-705-2173","서울특별시 마포구  마포대로 155 LG마포B/D15F"
"088790","진도","KOSPI",,,"074607","기타 전문 도매업","12",,"12447744","500","6223872000","원(KRW)","임영준","02-850-8270","서울특별시 금천구  가산디지털1로 75 "
"003780","진양산업","KOSPI",,,"032202","플라스틱제품 제조업","12",,"13000000","500","6500000000","원(KRW)","김상용","055-382-8981","경상남도 양산시 유산공단7길 42 -"
"010640","진양폴리우레탄","KOSPI",,,"032202","플라스틱제품 제조업","12",,"10000000","500","5000000000","원(KRW)","김상용,조영태(각자대표이사)","031-657-2545","경기 평택시 세교동 536-8번지"
"100250","진양홀딩스","KOSPI",,,"032202","플라스틱제품 제조업","12",,"55895292","500","27947646000","원(KRW)","양준영,임규호(각자대표)","051-809-8813","부산광역시 부산진구 시민공원로 20번길 8(부암동) -"
"051630","진양화학","KOSPI",,,"032202","플라스틱제품 제조업","12",,"12000000","500","6000000000","원(KRW)","김상용","052-278-0700","울산광역시 남구  장생포로 93 "
"272450","진에어","KOSPI",,,"085101","항공 여객 운송업","12",,"45000000","1000","45000000000","원(KRW)","최정호","1600-6200","서울특별시 강서구 공항대로 453, 3층 "
"011000","진원생명과학","KOSPI",,,"032102","의약품 제조업","12",,"44771008","1000","44771008000","원(KRW)","박영근","02-6004-3500","서울특별시 강남구 학동로 343 더피나클강남 10층"
"002780","진흥기업","KOSPI",,,"064102","토목 건설업","12",,"145471745","500","73311885500","원(KRW)","노재봉, 이주익","02-772-1200","인천광역시 연수구 컨벤시아대로 69 (송도동 , 송도밀레니엄 807호)"
"009310","참엔지니어링","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"55445022","500","28147509500","원(KRW)","김규동","031-330-8500","경기도 용인시 처인구  남사면 형제로 5 "
"000650","천일고속","KOSPI",,,"084902","육상 여객 운송업","12",,"1429220","5000","7146100000","원(KRW)","박도현","051-254-9111","부산광역시 동구 중앙대로 168(초량동) "
"033250","체시스","KOSPI",,,"033003","자동차 신품 부품 제조업","06",,"24000000","500","12000000000","원(KRW)","이명곤, 김성광(각자대표이사)","053-851-8511","경상북도 경산시 진량읍 일연로 528 "
"035720","카카오","KOSPI",,,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"88501998","500","44300999000","원(KRW)","여민수, 조수용","02-6718-1082","제주특별자치도 제주시 첨단로 242 "
"006380","카프로","KOSPI",,,"032001","기초 화학물질 제조업","12",,"40000000","500","20000000000","원(KRW)","권용대","02-399-1200","서울특별시 종로구 인사동7길 12 12층(관훈동, 백상빌딩)"
"109070","컨버즈","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"13141388","500","6570694000","원(KRW)","곽종윤","070-4858-4652","충청남도 당진시 시곡로 307 -"
"001620","케이비아이동국실업","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"66042072","500","33021036000","원(KRW)","김진산","02-754-2961","서울특별시 용산구  한강대로 350 "
"029460","케이씨","KOSPI",,,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"13554044","500","6777022000","원(KRW)","고석태, 양호근","031-670-8900","경기도 안성시  미양면 제2공단2길 39 "
"002380","케이씨씨","KOSPI",,,"032004","기타 화학제품 제조업","12",,"8886471","5000","48084660000","원(KRW)","정몽진, 민병삼","02-3480-5000","서울특별시 서초구  사평대로 344 (주)케이씨씨 빌딩"
"344820","케이씨씨글라스","KOSPI",,,"032301","유리 및 유리제품 제조업","12",,"15970512","1000","15970512000","원(KRW)","김내환",,"서울특별시 서초구 강남대로 587(잠원동) "
"281820","케이씨텍","KOSPI",,,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"20861556","500","10430778000","원(KRW)","최동규, 임관택 (각자 대표이사)","031-670-8000","경기도 안성시 미양면 제2공단3길 30 "
"009070","케이씨티시","KOSPI",,,"084903","도로 화물 운송업","12",,"30000000","500","15000000000","원(KRW)","이준환","02-310-0700","서울특별시 중구 남대문로 63 한진빌딩 "
"145270","케이탑리츠","KOSPI",,,"126801","부동산 임대 및 공급업","12",,"46224127","1000","46224127000","원(KRW)","이명식","02-783-5858","서울특별시 영등포구 국제금융로 70 미원빌딩 19층 1901호"
"030200","케이티","KOSPI",,,"106102","전기 통신업","12",,"261111808","5000","1564498835000","원(KRW)","구현모","031-727-0114","경기도 성남시 분당구 불정로 90 KT 본사 "
"053210","케이티스카이라이프","KOSPI",,,"106002","텔레비전 방송업","12",,"47821966","2500","119554915000","원(KRW)","김철수","02-2003-3000","서울특별시 마포구 매봉산로 758층, 9층 "
"033780","케이티앤지","KOSPI",,,"031201","담배 제조업","12",,"137292497","5000","954959485000","원(KRW)","Baek, Bok-In","042-939-5000","대전광역시 대덕구 벚꽃길 71 주식회사 케이티앤지"
"357120","코람코에너지리츠","KOSPI",,,"126801","부동산 임대 및 공급업","11",,"69620000","500","34810000000","원(KRW)","이성균","02-787-0000","서울특별시 강남구 삼성로 511, 4층(삼성동, 골든타워) "
"007810","코리아써키트","KOSPI",,,"032602","전자부품 제조업","12",,"23620751","500","13684570000","원(KRW)","장세준","031-491-3061","경기도 안산시 단원구  강촌로139번길 9 "
"003690","코리안리","KOSPI",,,"116502","재 보험업","12",,"120369116","500","60184558000","원(KRW)","원종규","02-3702-6000","서울특별시 종로구  종로5길 68 (수송동) 코리안리빌딩"
"192820","코스맥스","KOSPI",,,"032004","기타 화학제품 제조업","12",,"10049509","500","5024754500","원(KRW)","최  경, 이병만","031-359-0300","경기도 화성시  향남읍 제약공단1길 27, 2길 46 "
"044820","코스맥스비티아이","KOSPI",,,"116409","기타 금융업","12",,"9603921","500","4801960500","원(KRW)","이완경, 이병주","031-789-3000","경기도 성남시 분당구 판교로 255 에프-801(삼평동,판교이노밸리)"
"005070","코스모신소재","KOSPI",,,"032004","기타 화학제품 제조업","12",,"29247965","1000","29247965000","원(KRW)","홍동환","043-850-1114","충청북도 충주시 충주호수로 36 (목행동) 코스모신소재 주식회사"
"005420","코스모화학","KOSPI",,,"032004","기타 화학제품 제조업","12",,"26110825","1000","26110825000","원(KRW)","안성덕","052-231-6700","서울특별시 서초구  반포대로 43 코스모빌딩 5층"
"071950","코아스","KOSPI",,,"033201","가구 제조업","12",,"30907210","500","15453605000","원(KRW)","노재근","02-2692-2360","서울특별시 영등포구 선유로52길 17 "
"002020","코오롱","KOSPI",,,"116409","기타 금융업","12",,"12626426","5000","68514080000","원(KRW)","유석진","02-3677-3114","경기 과천시 별양동 1-23 코오롱타워"
"003070","코오롱글로벌","KOSPI",,,"064102","토목 건설업","12",,"25210438","5000","127616205000","원(KRW)","윤창운","032-420-9111","경기도 과천시 코오롱로 11 코오롱타워"
"144620","코오롱머티리얼","KOSPI",,,"032005","화학섬유 제조업","12",,"68658635","1000","68658635000","원(KRW)","대표이사 전무 김철수","02-3677-4286","경기도 과천시 코오롱로 11 코오롱타워 본관 8층"
"120110","코오롱인더","KOSPI",,,"032005","화학섬유 제조업","12",,"26978840","5000","148733500000","원(KRW)","장희구","3677-3114","서울특별시 강서구 마곡동로 110 코오롱 One&Only 타워 "
"138490","코오롱플라스틱","KOSPI",,,"032002","합성고무 및 플라스틱 물질 제조업","12",,"38000000","1000","38000000000","원(KRW)","방민수","054-420-8371","경상북도 김천시  공단3길 64 (응명동)"
"021240","코웨이","KOSPI",,,"199609","그외 기타 개인 서비스업","12",,"73799619","500","40662398000","원(KRW)","이해선","041-850-7811-5","충청남도 공주시 유구읍 유구마곡사로 136-23 "
"031820","콤텍시스템","KOSPI",,,"106201","컴퓨터 프로그래밍, 시스템 통합 및 관리업","12",,"67851466","500","33925733000","원(KRW)","권창완 집행임원","02-3289-0114","서울특별시 영등포구  가마산로 343 "
"192400","쿠쿠홀딩스","KOSPI",,,"116409","기타 금융업","12",,"7112437","500","3556218500","원(KRW)","구본학","055-380-0734","경상남도 양산시 유산공단2길 14(교동) "
"284740","쿠쿠홈시스","KOSPI",,,"147602","개인 및 가정용품 임대업","12",,"22437330","100","2243733000","원(KRW)","구본학","055-380-0734","경기도 시흥시 엠티브이북로 349(정왕동) "
"015590","큐로","KOSPI",,,"032901","일반 목적용 기계 제조업","12",,"227211638","500","113605819000","원(KRW)","서상훈","052-278-9000","울산광역시 남구  처용로 260-37 "
"264900","크라운제과","KOSPI",,,"031007","기타 식품 제조업","12",,"12523850","200","2659482000","원(KRW)","윤석빈","02-791-9123","서울특별시 용산구 한강대로72길 3(남영동) "
"005740","크라운해태홀딩스","KOSPI",,,"116409","기타 금융업","12",,"14847347","500","7724036500","원(KRW)","윤석빈","02-791-9123","서울특별시 용산구 한강대로72길 3 "
"020120","키다리스튜디오","KOSPI",,,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"18505691","500","9252845500","원(KRW)","김영훈","02-6320-8500","서울특별시 마포구 독막로 311 재화스퀘어 12층"
"039490","키움증권","KOSPI",,,"116601","금융 지원 서비스업","12",,"24077313","5000","120386565000","원(KRW)","이 현","02-3787-5000","서울특별시 영등포구 여의나루로4길 18 여의도동,키움파이낸스스퀘어빌딩"
"012170","키위미디어그룹","KOSPI",,,"105901","영화, 비디오물, 방송프로그램 제작 및 배급업","12",,"62022534","500","31011267000","원(KRW)","신동철, 강재현","02-769-4799","서울특별시 강남구 언주로 729 8층(논현동, 마스터스빌딩)"
"014580","태경비케이","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"27583100","500","13791550000","원(KRW)","김민정","02-3661-8018","서울특별시 강서구  공항대로 467 (등촌동) "
"015890","태경산업","KOSPI",,,"032001","기초 화학물질 제조업","12",,"29228750","500","14614375000","원(KRW)","김해련","031-206-0071","서울특별시 강서구 공항대로 467 4층(등촌동)"
"006890","태경케미컬","KOSPI",,,"032001","기초 화학물질 제조업","12",,"11600000","500","5800000000","원(KRW)","박기환","02-3661-8011","서울특별시 강서구  공항대로 467 (등촌동) "
"003240","태광산업","KOSPI",,,"032005","화학섬유 제조업","12",,"1113400","5000","5567000000","원(KRW)","홍현민, 박재용 (각자 대표이사)","02-3406-0300","서울특별시 중구  동호로 310 (장충동2가)"
"011280","태림포장","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"70805940","500","35402970000","원(KRW)","이복진","031-499-3333","경기도 시흥시 공단1대로379번안길 74 "
"004100","태양금속공업","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"36700000","500","20000000000","원(KRW)","한우삼. 한하워드성(각자 대표이사)","031-490-5500","경기도 안산시 단원구  해봉로 212 (성곡동)"
"009410","태영건설","KOSPI",,,"064102","토목 건설업","12",,"38899098","500","20100620000","원(KRW)","이재규","031-910-6999","경기도 고양시 일산동구 정발산로 24 "
"001420","태원물산","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"7600000","500","3800000000","원(KRW)","남기영","02-555-4301","서울특별시 강남구 테헤란로86길 14 (대치동)"
"007980","태평양물산","KOSPI",,,"031401","봉제의복 제조업","12",,"48149587","500","24955871000","원(KRW)","임석원","02-850-9000","서울특별시 구로구 디지털로31길 12 태평양물산 "
"055490","테이팩스","KOSPI",,,"032202","플라스틱제품 제조업","12",,"4717650","500","3771825000","원(KRW)","심병섭","031-8047-4100","경기도 화성시 양감면 초록로532번길 62-16 "
"078000","텔코웨어","KOSPI",,,"106301","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","12",,"9702706","500","5026353000","원(KRW)","금한태","02 -2105-9800","서울특별시 서초구  법원로3길 20-7 "
"214420","토니모리","KOSPI",,,"032004","기타 화학제품 제조업","12",,"17640000","200","3528000000","원(KRW)","배해동","02-591-3191","서울특별시 서초구 남부순환로 2557 토니모리 빌딩 "
"084870","티비에이치글로벌","KOSPI",,,"031401","봉제의복 제조업","12",,"20856819","500","10428409500","원(KRW)","우종완","02-2058-3800","서울특별시 강남구 봉은사로 456 베이직하우스빌딩(삼성동)"
"019180","티에이치엔","KOSPI",,,"032809","기타 전기장비 제조업","12",,"18000000","500","9000000000","원(KRW)","이광연, 채승훈","053-583-3001","대구광역시 달서구 성서로71길 43 "
"363280","티와이홀딩스","KOSPI",,,"116409","기타 금융업","12",,"37500902","500","19378120000","원(KRW)","유종연","02-2090-6611","서울특별시 영등포구 여의공원로 111, 10층(여의도동) "
"091810","티웨이항공","KOSPI",,,"085101","항공 여객 운송업","12",,"110330279","500","55165139500","원(KRW)","정홍근","02-6250-4984","서울특별시 강서구 하늘길 210 "
"004870","티웨이홀딩스","KOSPI",,,"032303","시멘트, 석회, 플라스터 및 그 제품 제조업","12",,"76680856","500","38340428000","원(KRW)","황정현","02-2056-9800","서울특별시 성동구 아차산로 153 7층(성수동2가, 예림출판문화센터)"
"005690","파미셀","KOSPI",,,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"59958950","500","29979475000","원(KRW)","김현수","02-3496-0114","서울특별시 강남구 언주로 874 (신사동, 쌍봉빌딩 7층) "
"036580","팜스코","KOSPI",,,"031006","곡물가공품, 전분 및 전분제품 제조업","12",,"36727943","500","18363971500","원(KRW)","정 학 상, 김 홍 국","02-6200-9901","경기도 안성시  미양면 제2공단4길 33 "
"028670","팬오션","KOSPI",,,"085001","해상 운송업","12",,"534569512","1000","534569512000","원(KRW)","김홍국, 안중호(각자 대표이사)","02-316-5114","서울특별시 종로구 종로5길 7 Tower 8 팬오션(주)"
"010820","퍼스텍","KOSPI",,,"032502","무기 및 총포탄 제조업","12",,"48061460","500","24030730000","원(KRW)","김용민, 손경석","055-212-1606","경상남도 창원시 성산구  남면로 485 퍼스텍(주)"
"016800","퍼시스","KOSPI",,,"033201","가구 제조업","12",,"11500000","1000","14300000000","원(KRW)","대표이사 이종태
대표이사 배상돈","02-3400-6386","서울특별시 송파구 오금로 311 오금동"
"001020","페이퍼코리아","KOSPI",,,"031701","펄프, 종이 및 판지 제조업","12",,"37502728","500","18751364000","원(KRW)","권육상","063-440-5000","전라북도 군산시 외항로 1245 페이퍼코리아(주)"
"090080","평화산업","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"54902259","500","27451129500","원(KRW)","김종석, 김동관","053-610-7027","대구광역시 달성군 논공읍 논공로 597 "
"010770","평화홀딩스","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"14625466","500","7312733000","원(KRW)","김종석, 김동관","053-610-8500","대구광역시 달성군  논공읍 논공로 597 "
"005490","포스코","KOSPI",,,"032401","1차 철강 제조업","12",,"87186835","5000","482403125000","원(KRW)","대표이사 회장    최정우,
대표이사 사장    장인화","054-220-0114","경상북도 포항시 남구  동해안로 6261 (주) 포스코"
"058430","포스코강판","KOSPI",,,"032401","1차 철강 제조업","12",,"6000000","5000","30000000000","원(KRW)","윤양수","054-280-6114","경상북도 포항시 남구  철강로 173 포스코강판주식회사"
"047050","포스코인터내셔널","KOSPI",,,"074601","상품 중개업","12",,"123375149","5000","616875745000","원(KRW)","대표이사 사장 주시보","02-759-2114","서울특별시 강남구 테헤란로 134 포스코타워역삼(26층)"
"003670","포스코케미칼","KOSPI",,,"032302","내화, 비내화 요업제품 제조업","12",,"60988220","500","30494110000","원(KRW)","민경준",,"경상북도 포항시 남구 신항로 110 "
"007630","폴루스바이오팜","KOSPI",,,"074601","상품 중개업","12",,"45007695","500","22503847500","원(KRW)","남승헌 (단독 대표이사)","02-554-3377","인천광역시 미추홀구 길파로71번길 70 (주안동)"
"017810","풀무원","KOSPI",,,"031007","기타 식품 제조업","12",,"38120539","500","19060269500","원(KRW)","이효율","043-879-4500","충청북도 음성군 대소면 삼양로 730-27 "
"103140","풍산","KOSPI",,,"032402","1차 비철금속 제조업","12",,"28024278","5000","140121390000","원(KRW)","류진, 박우동","02-3406-5846","경기도 평택시  포승읍 평택항로156번길 134 (주)풍산"
"005810","풍산홀딩스","KOSPI",,,"116409","기타 금융업","12",,"7835167","5000","45175835000","원(KRW)","류진, 최한명","02-2278-6700","인천광역시 계양구  아나지로 156 효성동 (주)풍산홀딩스"
"033180","필룩스","KOSPI",,,"032602","전자부품 제조업","12",,"90043128","500","45171564000","원(KRW)","한우근","070-7780-8000","경기도 양주시 광적면 광적로 235-48 "
"086790","하나금융지주","KOSPI",,,"116409","기타 금융업","12",,"300242062","5000","1501210310000","원(KRW)","김정태","02-2002-1110","서울특별시 중구 을지로 66 (을지로 2가)"
"293480","하나제약","KOSPI",,,"032102","의약품 제조업","12",,"16200000","500","8100000000","원(KRW)","이윤하","02-577-7667","경기도 화성시 향남읍 제약단지로 13-39 "
"039130","하나투어","KOSPI",,,"147502","여행사 및 기타 여행보조 서비스업","12",,"13939185","500","6969592500","원(KRW)","김진국, 송미선(각자대표)","02-2127-1000","서울특별시 종로구 인사동5길 41 (주)하나투어 "
"172580","하이골드12호","KOSPI",,,"147601","운송장비 임대업","12",,"13044500","5000","65222500000","원(KRW)","전주식","02-2090-4600","제주특별자치도 제주시 연삼로 473 산업경제진흥원 (이도이동)"
"153360","하이골드3호","KOSPI",,,"147601","운송장비 임대업","12",,"16149790","5000","80748950000","원(KRW)","전주식","02-2090-4600","제주특별시자치도 제주시 연삼로 473 산업경제진흥원"
"071090","하이스틸","KOSPI",,,"032401","1차 철강 제조업","12",,"1999944","5000","9999720000","원(KRW)","엄정근","02-2273-2140","충청남도 당진시 송악읍 부곡공단4길 28-252 "
"019490","하이트론씨스템즈","KOSPI",,,"032605","영상 및 음향기기 제조업","12",,"6281748","2500","15704370000","원(KRW)","최영덕","031-670-9100","경기도 안성시  삼죽면 서동대로 5953-85 "
"000080","하이트진로","KOSPI",,,"031101","알코올음료 제조업","12",,"70133611","5000","368818745000","원(KRW)","김인규","02-3219-0114","서울특별시 강남구 영동대로 714 "
"000140","하이트진로홀딩스","KOSPI",,,"116409","기타 금융업","12",,"23206765","5000","118387875000","원(KRW)","김인규","02-520-3112","서울특별시 강남구  영동대로 714 "
"152550","한국ANKOR유전","KOSPI",,,"116402","신탁업 및 집합투자업","03",,"70020000","무액면","350100000000","원(KRW)","한국투자신탁운용","2180-0493","서울특별시 영등포구 은행로 3 여의도동"
"036460","한국가스공사","KOSPI",,,"043502","연료용 가스 제조 및 배관공급업","12",,"92313000","5000","461565000000","원(KRW)","채희봉","053-670-0114","대구광역시 동구 첨단로 120- "
"005430","한국공항","KOSPI",,,"085209","기타 운송관련 서비스업","12",,"3166355","5000","15831775000","원(KRW)","유종석","02-2660-3114","서울특별시 강서구  양천로 13 (방화동) 한국공항(주)"
"071050","한국금융지주","KOSPI",,,"116409","기타 금융업","12",,"55725992","5000","307921215000","원(KRW)","김남구","02-3276-6400","서울특별시 영등포구  의사당대로 88 "
"010040","한국내화","KOSPI",,,"032302","내화, 비내화 요업제품 제조업","12",,"22863632","500","11431816000","원(KRW)","김상배,김용민(각자대표)","041-359-2200","충청남도 당진시  송산면 무수들길 370 "
"025540","한국단자공업","KOSPI",,,"032801","전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","12",,"10415000","500","5207500000","원(KRW)","이창원,이원준","032-814-9981","인천광역시 연수구 갯벌로 38 "
"004090","한국석유공업","KOSPI",,,"032309","기타 비금속 광물제품 제조업","12",,"655200","5000","3276000000","원(KRW)","강승모, 김병집(각자대표이사)","02-799-3114","서울특별시 용산구  이촌로 166 "
"002200","한국수출포장공업","KOSPI",,,"031702","골판지, 종이 상자 및 종이용기 제조업","12",,"4000000","5000","20000000000","원(KRW)","대표이사 회장 허용삼
대표이사 사장 허정훈(각자대표이사)","02-525-2981-9","서울특별시 서초구 서초중앙로 63 "
"002960","한국쉘석유","KOSPI",,,"031902","석유 정제품 제조업","12",,"1300000","5000","7000000000","원(KRW)","강진원","051-620-5133","부산광역시 남구  신선로 250 (용당동) "
"000240","한국앤컴퍼니","KOSPI",,,"116409","기타 금융업","12",,"93020173","500","46510086500","원(KRW)","조현식, 조현범(각자 대표이사)","031-5178-7000","경기도 성남시 분당구 판교로 286 -"
"123890","한국자산신탁","KOSPI",,,"116402","신탁업 및 집합투자업","12",,"123977752","500","61988876000","원(KRW)","김규철","02-2112-6300","서울특별시 강남구 테헤란로 306 (역삼동, 카이트타워) "
"015760","한국전력공사","KOSPI",,,"043501","전기업","12",,"641964077","5000","3209820385000","원(KRW)","김종갑","061-345-3114","전라남도 나주시 전력로 55 -"
"006200","한국전자홀딩스","KOSPI",,,"116409","기타 금융업","12",,"46803136","500","23401568000","원(KRW)","박 명 덕","02-3497-5535","서울특별시 서초구  마방로10길 5 "
"009540","한국조선해양","KOSPI",,,"033101","선박 및 보트 건조업","12",,"70773116","5000","353865580000","원(KRW)","권오갑, 가삼현 (각자 대표이사)","02-1811-9114","서울특별시 종로구 율곡로 75 현대빌딩 14층"
"023350","한국종합기술","KOSPI",,,"137201","건축기술, 엔지니어링 및 관련 기술 서비스업","12",,"10950000","500","5475000000","원(KRW)","이상민","02-2049-2517","경기도 성남시 중원구 산성대로476번길 6 (금광동)"
"025890","한국주강","KOSPI",,,"032902","특수 목적용 기계 제조업","12",,"11309259","500","5654629500","원(KRW)","하만규","055-585-7251","경상남도 함안군 법수면 장백로 585 - "
"000970","한국주철관공업","KOSPI",,,"032401","1차 철강 제조업","03",,"22800500","500","12000000000","원(KRW)","홍동국, 김태형, 김형규, 김길출 (각자대표제)","051-291-5481-5","부산광역시 사하구  을숙도대로 525 "
"104700","한국철강","KOSPI",,,"032401","1차 철강 제조업","12",,"46050000","1000","46050000000","원(KRW)","문종인, 이수하 (각자대표)","055-260-0500","경상남도 창원시 성산구  공단로103번길 12 한국철강(주) "
"017960","한국카본","KOSPI",,,"032501","구조용 금속제품, 탱크 및 증기발생기 제조업","12",,"43960757","500","21980378500","원(KRW)","조문수, 이명화 공동대표이사","055-350-8888","경상남도 밀양시 부북면 춘화로 85 "
"161890","한국콜마","KOSPI",,,"032004","기타 화학제품 제조업","12",,"22881180","500","11440590000","원(KRW)","안병준","02-3485-0332","세종특별자치시  전의면 덕고개길 12-11 "
"024720","한국콜마홀딩스","KOSPI",,,"116409","기타 금융업","12",,"18576719","500","9288359500","원(KRW)","김병묵","041-862-1057","세종특별자치시  전의면 덕고개길 12-11 "
"161390","한국타이어앤테크놀로지","KOSPI",,,"032201","고무제품 제조업","12",,"123875069","500","61937534500","원(KRW)","이수일","031-5178-7000","경기도 성남시 분당구 판교로 286 -"
"034830","한국토지신탁","KOSPI",,,"116402","신탁업 및 집합투자업","12",,"252489230","1000","252489230000","원(KRW)","차정훈,최윤성(각자대표)","0234511181","서울특별시 강남구 테헤란로 137 코레이트타워 "
"007280","한국특수형강","KOSPI",,,"032401","1차 철강 제조업","12",,"53242476","500","26621238000","원(KRW)","한길구, 박성우","051-323-2611","부산광역시 사상구  장인로77번길 52(학장동) "
"168490","한국패러랠","KOSPI",,,"116402","신탁업 및 집합투자업","03",,"80020000","무액면","400100000000","원(KRW)","한국투자신탁운용(주)","02-3276-4815","서울특별시 영등포구 은행로3 "
"010100","한국프랜지공업","KOSPI",,,"033003","자동차 신품 부품 제조업","12",,"30450420","1000","30450420000","원(KRW)","손진현","052-233-5511","울산 동구 동부동 194"
"047810","한국항공우주","KOSPI",,,"033103","항공기,우주선 및 부품 제조업","12",,"97475107","5000","487375535000","원(KRW)","안현호","055-851-1000","경상남도 사천시  사남면 공단1로 78 한국항공우주산업 "
"123690","한국화장품","KOSPI",,,"074604","생활용품 도매업","12",,"16068000","500","8034000000","원(KRW)","이용준","02-724-3281","서울특별시 종로구 청계천로 35 "
"003350","한국화장품제조","KOSPI",,,"032004","기타 화학제품 제조업","12",,"4532000","500","2266000000","원(KRW)","임충헌, 이용준","02-724-3710","서울특별시 종로구 청계천로 35 "
"011500","한농화성","KOSPI",,,"032004","기타 화학제품 제조업","12",,"15637042","500","7818521000","원(KRW)","김응상, 경상호 (각자대표)","063-462-2455","전라북도 군산시  외항1길 24 (소룡동,0)"
"002390","한독","KOSPI",,,"032102","의약품 제조업","12",,"13763533","500","6881766500","원(KRW)","김영진, 백진기","02-527-5114","서울특별시 강남구  테헤란로 132 "
"014790","한라","KOSPI",,,"064102","토목 건설업","12",,"38874942","5000","194374710000","원(KRW)","이석민","02-3434-5114","서울특별시 송파구 올림픽로 289 "
"060980","한라홀딩스","KOSPI",,,"116409","기타 금융업","12",,"10472070","5000","55086180000","원(KRW)","홍석화, 최경선 ","02-3434-6363","경기도 용인시 기흥구 기흥단지로 46 -"
