종목코드,종목명,시장구분,소속부,소속부,업종코드,업종명,결산월,지정자문인,상장주식수,액면가,자본금,통화구분,대표이사,대표전화,주소
"307750","국전약품","KOSDAQ","중견기업부",,"032102","의약품 제조업","12",,"38538019","100","3853801900","원(KRW)","홍종호","02-769-3635","경기도 안양시 동안구 학의로 282 B동 1516호 (관양동,금강펜테리움)"
"204020","그리티","KOSDAQ","우량기업부",,"031401","봉제의복 제조업","12",,"20147430","500","10393049000","원(KRW)","문영우","02-6907-8888","서울특별시 강남구 언주로151길 7, 2층 (신사동, 주성빌) "
"186230","그린플러스","KOSDAQ","벤처기업부",,"032402","1차 비철금속 제조업","12",,"9607742","500","4803871000","원(KRW)","박영환","0413326421","충청남도 예산군 응봉면 응봉로 50-42 &nbsp"
"900070","글로벌에스엠","KOSDAQ","외국기업(소속부없음)",,"116409","기타 금융업","12",,"53743968","0.5","26871984","미국달러(USD)","나윤복","031-932-9970","GEORGE TOWN,GRAND CAYMAN KY1-1112 CAYMAN ISLANDS SCOTLA CENTRE 4TH FLOOR,P.O.BOX2804,"
"204620","글로벌텍스프리","KOSDAQ","벤처기업부",,"116601","금융 지원 서비스업","12",,"38795339","500","19397669500","원(KRW)","강진원","02-518-0837","서울특별시 중구 퇴계로 131 9층(충무로2가, 신일빌딩)"
"019660","글로본","KOSDAQ","중견기업부",,"074608","상품 종합 도매업","12",,"30202538","500","15101269000","원(KRW)","한상호","031-698-7300","서울특별시 강남구 도산대로 331 -"
"032860","글로스퍼랩스","KOSDAQ","중견기업부",,"053803","해체, 선별 및 원료 재생업","12",,"9509727","500","4754863500","원(KRW)","이대식","02-3452-8449","경기도 가평군 상면 수목원로386번길 75 -"
"053260","금강철강","KOSDAQ","우량기업부",,"032401","1차 철강 제조업","12",,"18720000","500","9860000000","원(KRW)","주광남, 주성호(각자 대표)","(02)3471-0001","서울특별시 서초구  서운로 19 701호(서초동, 서초월드오피스텔)"
"036190","금화피에스시","KOSDAQ","우량기업부",,"064203","전기 및 통신 공사업","12",,"6000000","500","3000000000","원(KRW)","김성기,김경태(각자대표)","02  -2186-6220","서울특별시 강남구  테헤란로25길 15-4 "
"049080","기가레인","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"72049635","500","36024817500","원(KRW)","최인권","031-233-7325","경기도 화성시 동탄산단10길 61 - "
"035460","기산텔레콤","KOSDAQ","벤처기업부",,"032604","통신 및 방송 장비 제조업","12",,"14577340","500","7288670000","원(KRW)","박병기","02  -3431-8700","서울특별시 송파구  오금로 111 세기빌딩 11층"
"308100","까스텔바작","KOSDAQ","우량기업부",,"074704","섬유, 의복, 신발 및 가죽제품 소매업","12",,"6596700","500","3298350000","원(KRW)","권영숭","02-3498-0330","서울특별시 강남구 논현로 322 "
"187790","나노","KOSDAQ","벤처기업부",,"032001","기초 화학물질 제조업","12",,"25797855","500","12898927500","원(KRW)","신동우","054-533-5887","경상북도 상주시 청리면 마공공단로 60 -"
"286750","나노브릭","KOSDAQ","기술성장기업부","기술성장기업","032001","기초 화학물질 제조업","12",,"4560103","1000","4560103000","원(KRW)","주재현","031-663-9420","경기도 평택시 산단로52번길 68 "
"151910","나노스","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"148625347","100","14862534700","원(KRW)","양선길","031-240-3900","경기도 화성시 마도면 마도공단로2길 4 -"
"121600","나노신소재","KOSDAQ","벤처기업부",,"032004","기타 화학제품 제조업","12",,"10848333","500","5424166500","원(KRW)","박장우","044-275-6966","세종특별자치시   부강면 금호안골길 78 부용지방산업단지내"
"039860","나노엔텍","KOSDAQ","중견기업부",,"032701","의료용 기기 제조업","12",,"26796327","500","13398163500","원(KRW)","정찬일","02-6220-7728","서울특별시 구로구  디지털로26길 5 에이스하이엔드타워1차 1210호"
"091970","나노캠텍","KOSDAQ","중견기업부",,"032202","플라스틱제품 제조업","12",,"28080425","500","14040212500","원(KRW)","원재석","031-671-9466","경기도 안성시 양성면 양성로 112 -"
"051490","나라엠앤디","KOSDAQ","중견기업부",,"032902","특수 목적용 기계 제조업","12",,"14200000","500","7230000000","원(KRW)","김영조","055-239-3600","경상남도 창원시 성산구  공단로 675 나라엠앤디(주) "
"190510","나무가","KOSDAQ","중견기업부",,"032602","전자부품 제조업","12",,"6871090","500","3633284500","원(KRW)","서정화","070-7012-8400","경기도 성남시 중원구 사기막골로 124, 709호(상대원동, SKn테크노파크) &nbsp"
"242040","나무기술","KOSDAQ","기술성장기업부","기술성장기업","105802","소프트웨어 개발 및 공급업","12",,"32400660","100","3240066000","원(KRW)","정철","031-8017-3900","경기도 성남시 분당구 판교로255번길 9-22 4층 "
"089600","나스미디어","KOSDAQ","우량기업부",,"137103","광고업","12",,"8754691","500","4557703000","원(KRW)","정기호","02-2188-7300","서울특별시 강남구 도곡로1길 14 삼일프라자오피스텔4,5F "
"293580","나우IB","KOSDAQ","중견기업부",,"116409","기타 금융업","12",,"9480000","5000","47400000000","원(KRW)","이승원","02-565-6234","서울특별시 강남구 삼성로 511 골든타워 11층"
"138610","나이벡","KOSDAQ","기술성장기업부","기술성장기업","032103","의료용품 및 기타 의약 관련제품 제조업","12",,"9902979","500","4951489500","원(KRW)","정종평","043-532-7458","충청북도 진천군  이월면 밤디길 116 이월전기전자농공1단지"
"130580","나이스디앤비","KOSDAQ","벤처기업부",,"147509","기타 사업지원 서비스업","12",,"15400000","500","7700000000","원(KRW)","노 영 훈","02-2122-2370","서울특별시 마포구 마포대로 217 (아현동)"
"036800","나이스정보통신","KOSDAQ","우량기업부",,"106102","전기 통신업","12",,"10000000","500","5000000000","원(KRW)","김용국","02  -2187-2700","서울특별시 영등포구 은행로 17 NICE 그룹1사옥 "
"267320","나인테크","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"39396554","100","3939655400","원(KRW)","박근노","031-476-0305","경기도 화성시 양감면 정문회화로 81 ㈜나인테크"
"111710","남화산업","KOSDAQ","중견기업부",,"189101","스포츠 서비스업","12",,"20588000","200","4117600000","원(KRW)","최재훈, 최영곤 (공동대표이사)",,"전라남도 무안군 청계면 서호로 162 "
"091590","남화토건","KOSDAQ","우량기업부",,"064101","건물 건설업","12",,"11740000","500","5870000000","원(KRW)","최상준, 최재훈","062-520-1072","전라남도 화순군 화순읍 벽라1길 40 "
"168330","내츄럴엔도텍","KOSDAQ","관리종목(소속부없음)",,"137001","자연과학 및 공학 연구개발업","12",,"20665822","500","10332911000","원(KRW)","이용욱","070-4601-3139","경기도 성남시 분당구 판교로 255 번길 58, 에이동 301호 "
"056000","네스엠","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"19720225","500","9860112500","원(KRW)","신현종","02-557-9482","서울특별시 강남구 언주로 540 코원타워 5층"
"253590","네오셈","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"37575588","100","3757558800","원(KRW)","염동현","031-8091-0853","경기도 안양시 동안구 시민대로327번길 12-26 주식회사 네오셈"
"212560","네오오토","KOSDAQ","우량기업부",,"033003","자동차 신품 부품 제조업","12",,"7874963","500","3937481500","원(KRW)","김원일","02-732-2871","서울특별시 종로구 새문안로5길 19 6층(당주동, 로얄빌딩)"
"095660","네오위즈","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"22033719","500","11016859500","원(KRW)","문지수","031-8023-6600","경기도 성남시 분당구 대왕판교로645번길 14네오위즈판교타워 "
"042420","네오위즈홀딩스","KOSDAQ","우량기업부",,"105802","소프트웨어 개발 및 공급업","12",,"8856866","500","4653433000","원(KRW)","오승헌","031-8023-6503","경기도 성남시 분당구 대왕판교로645번길 14네오위즈판교타워 "
"311390","네오크레마","KOSDAQ","벤처기업부",,"031007","기타 식품 제조업","12",,"7315995","500","3657997500","원(KRW)","김재환","02-401-4088","서울특별시 송파구 중대로 211(가락동, 나은빌딩) "
"085910","네오티스","KOSDAQ","중견기업부",,"033003","자동차 신품 부품 제조업","12",,"11524310","500","5762155000","원(KRW)","권상훈","031-671-0170","경기도 안성시  죽산면 용대길 38-9 "
"092730","네오팜","KOSDAQ","우량기업부",,"032004","기타 화학제품 제조업","12",,"8207361","500","4103680500","원(KRW)","김양수","042-864-0038","대전 유성구 탑립동 928번지 "
"290660","네오펙트","KOSDAQ","기술성장기업부","기술성장기업","032701","의료용 기기 제조업","12",,"18906280","500","9453140000","원(KRW)","반호영","031-889-8521","경기도 성남시 수정구 창업로 42 판교제2테크노밸리 경기기업성장센터 801호"
"306620","네온테크","KOSDAQ","벤처기업부",,"032902","특수 목적용 기계 제조업","12",,"37207622","100","3720762200","원(KRW)","황성일","02-369-3972","경기도 안양시 동안구 부림로 146 네온테크 -"
"153460","네이블커뮤니케이션즈","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"6530014","500","3265007000","원(KRW)","양건열","070-7780-9910","서울특별시 강남구 학동로 401 8층(청담동, 금하빌딩) "
"007390","네이처셀","KOSDAQ","중견기업부",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"61190399","500","30595199500","원(KRW)","라정찬","02-545-4137","서울특별시 영등포구 국회대로76길 10 5층 "
"033640","네패스","KOSDAQ","우량기업부",,"032601","반도체 제조업","12",,"23059202","500","11629601000","원(KRW)","이병구","02-3470-2700","충청북도 음성군 삼성면 금일로965번길 105 "
"330860","네패스아크","KOSDAQ","중견기업부",,"137309","그외 기타 전문, 과학 및 기술 서비스업","12",,"10782436","500","5391218000","원(KRW)","이창우","043-240-0230","충청북도 청주시 청원구 오창읍 과학산업2로 587-32 "
"089140","넥스턴","KOSDAQ","벤처기업부",,"032301","유리 및 유리제품 제조업","12",,"11846520","500","5923260000","원(KRW)","정영화","031-288-2088","경기도 용인시 기흥구 기흥단지로121번길 35 (고매동)"
"065170","넥스트BT","KOSDAQ","중견기업부",,"074603","음·식료품 및 담배 도매업","12",,"86996089","500","43498044500","원(KRW)","김 창 균","02-3401-4490","충청북도 음성군 삼성면 대양로 193-12 "
"137940","넥스트아이","KOSDAQ","중견기업부",,"032702","측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","12",,"77116173","100","7927357300","원(KRW)","진광(Chen Guang)","031-478-2700","경기도 안양시 동안구 동편로 13번길65 넥스트아이빌딩 "
"348210","넥스틴","KOSDAQ","기술성장기업부","기술성장기업","032902","특수 목적용 기계 제조업","12",,"3159800","500","1579900000","원(KRW)","박태훈","031-629-2300","경기도 화성시 동탄산단9길 23-12 "
"041140","넥슨지티","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"35373322","500","17686661000","원(KRW)","신지환","02-525-6603","경기도 성남시 분당구 판교로 256번길 25 (삼평동, 판교테크노밸리 씨3-7비동)"
"217270","넵튠","KOSDAQ","중견기업부",,"105802","소프트웨어 개발 및 공급업","12",,"23707586","500","11853793000","원(KRW)","정욱, 유태웅 (각자대표이사)","031-698-3498","경기도 성남시 분당구 성남대로331번길 8 601호(정자동, 킨스타워)"
"225570","넷게임즈","KOSDAQ","벤처기업부",,"105802","소프트웨어 개발 및 공급업","12",,"28838832","500","14419416000","원(KRW)","박용현","02-750-5644","서울특별시 강남구 남부순환로 2621 5층(도곡동, 에스앤아이강남빌딩) "
"104620","노랑풍선","KOSDAQ","중견기업부",,"147502","여행사 및 기타 여행보조 서비스업","12",,"4765650","500","2382825000","원(KRW)","고재경, 최명일(각자 대표이사)","02-1544-2288","서울특별시 중구 수표로 31 (저동2가, 노랑풍선빌딩)"
"194700","노바렉스","KOSDAQ","우량기업부",,"031007","기타 식품 제조업","12",,"9003740","500","4501870000","원(KRW)","권석형","02-587-0019","충청북도 청주시 청원구 오창읍 각리1길 94 &nbsp"
"285490","노바텍","KOSDAQ","벤처기업부",,"033309","그외 기타 제품 제조업","12",,"10042676","500","5021338000","원(KRW)","오춘택","031-627-5290","경기도 용인시 기흥구 흥덕중앙로 120 1101호, 1105호, 1106호, 1107호, 1111호,
1112호, 1113호(영덕동, 유타워) "
"278650","노터스","KOSDAQ","중견기업부",,"137001","자연과학 및 공학 연구개발업","12",,"7619368","100","761936800","원(KRW)","정인성, 김도형","032-833-8899","인천광역시 연수구 아카데미로79번길 38 - "
"144510","녹십자랩셀","KOSDAQ","중견기업부",,"137309","그외 기타 전문, 과학 및 기술 서비스업","12",,"10554054","500","5277027000","원(KRW)","박대우","031-260-9300","경기도 용인시 기흥구 이현로30번길 107 &nbsp"
"031390","녹십자셀","KOSDAQ","벤처기업부",,"032101","기초 의약물질 및 생물학적 제제 제조업","12",,"12604806","500","6302403000","원(KRW)","이득주","02-2101-0635","경기도 용인시 기흥구 이현로30번길 107 GC녹십자셀센터"
"142280","녹십자엠에스","KOSDAQ","중견기업부",,"032103","의료용품 및 기타 의약 관련제품 제조업","12",,"21117283","500","10558641500","원(KRW)","안은억","031-260-9300","경기도 용인시 기흥구 이현로30번길 107 &nbsp"
"234690","녹십자웰빙","KOSDAQ","중견기업부",,"032102","의약품 제조업","12",,"17752276","500","8876138000","원(KRW)","유영효","031-629-8600","서울특별시 영등포구 여의대로 108 파크원타워2 33층 "
"065560","녹원씨엔아이","KOSDAQ","중견기업부",,"031801","인쇄 및 인쇄관련 산업","12",,"17260625","500","8720892000","원(KRW)","정유석, 구세현 (공동 대표이사)","02-2025-6500","경기도 파주시 신촌2로 7-12 -"
